	X071017.C1D2	X071017.C2D1	X071017.C2D3	X071817.C1D2	X071817.C2D1	X072617.C1D1	X072617.C1D2	X072617.C1D3	X072617.C2D1	X072617.C2D2	X080317.C1D1	X080317.C1D2	X080317.C1D3	X080317.C2D1	X081817.C1D1	X081817.C1D2	X081817.C1D3	X081817.C2D1	X082417.C1D1	X082417.C1D2	X082417.C1D3	X082417.C2D1	X083017.C1D1	X083017.C1D2	X083017.C1D3	X083017.C2D1
Eukaryota; Stramenopiles; Stramenopiles_X; Labyrinthulea; Labyrinthulales; Labyrinthulaceae; Oblongichytrium; Oblongichytrium_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	2	6	0	0	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; Labyrinthulea; Labyrinthulea_X; Labyrinthulea_XX; Labyrinthulea_XXX; Labyrinthulea_XXX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; Labyrinthulea; Thraustochytriales; Thraustochytriaceae; Labyrinthuloides; Labyrinthuloides_minuta	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; Labyrinthulea; Thraustochytriales; Thraustochytriaceae; Thraustochytriaceae_X; Thraustochytriaceae_X_sp.	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	10	0	1	3
Eukaryota; Stramenopiles; Stramenopiles_X; Labyrinthulea; Thraustochytriales; Thraustochytriaceae; Thraustochytrium; Thraustochytrium_kinnei	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; Labyrinthulea; Thraustochytriales; Thraustochytriaceae; Thraustochytrium; Thraustochytrium_sp.	0	0	0	0	31	0	9	0	3	0	1	6	16	7	0	0	1	0	2	0	0	0	0	0	4	1
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-12; MAST-12A; MAST-12A_X; MAST-12A_X_sp.	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-12; MAST-12B; MAST-12B_X; MAST-12B_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-12; MAST-12C; MAST-12C_X; MAST-12C_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-12; MAST-12D; MAST-12D_X; MAST-12D_X_sp.	4	1	0	10	2	1	4	0	5	2	2	0	3	4	1	0	0	131	0	0	0	0	4	2	0	1
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-2; MAST-2B; MAST-2B_X; MAST-2B_X_sp.	179	23	45	129	51	33	56	12	220	60	8	14	25	22	471	95	107	329	27	2	12	2	57	15	92	260
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-2; MAST-2C; MAST-2C_X; MAST-2C_X_sp.	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	1	2	2	0	0	1	1	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-20; MAST-20_X; MAST-20_XX; MAST-20_XX_sp.	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	19	0	1	5	0	1	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-21; MAST-21_X; MAST-21_XX; MAST-21_XX_sp.	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-22; MAST-22D; MAST-22D_X; MAST-22D_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-24; MAST-24_X; MAST-24_XX; MAST-24_XX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-3; MAST-3E; MAST-3E_X; MAST-3E_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-3; MAST-3I; MAST-3I_X; MAST-3I_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	8	1	0	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-3; MAST-3J; MAST-3J_X; MAST-3J_X_sp.	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-4; MAST-4D; MAST-4D_X; MAST-4D_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-4; MAST-4E; MAST-4E_X; MAST-4E_X_sp.	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	38	82	3	13	1	0	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-6; MAST-6_X; MAST-6_XX; MAST-6_XX_sp.	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	1	0	10	7	0	3
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-8; MAST-8D; MAST-8D_X; MAST-8D_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-8; MAST-8E; MAST-8E_X; MAST-8E_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-9; MAST-9B; MAST-9B_X; MAST-9B_X_sp.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-9; MAST-9C; MAST-9C_X; MAST-9C_X_sp.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; MOCH; MOCH-5; MOCH-5_X; MOCH-5_XX; MOCH-5_XX_sp.	11	1	0	26	2	1	1	0	5	4	0	1	4	1	19	2	15	1012	457	48	151	35	125	35	1	5
Eukaryota; Stramenopiles; Stramenopiles_X; Oomycota; Oomycota_X; Haliphthorales; Haliphthoros; Haliphthoros_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; Oomycota; Oomycota_X; Oomycota_XX; Chlamydomyzium; Chlamydomyzium_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Eukaryota; Stramenopiles; Stramenopiles_X; Oomycota; Oomycota_X; Oomycota_XX; Oomycota_XXX; Oomycota_XXX_sp.	1	1	0	2	0	1	1	0	2	1	0	0	0	0	6	6	9	28	9	0	6	5	9	8	1	3
Eukaryota; Stramenopiles; Stramenopiles_X; Oomycota; Oomycota_X; Peronosporales; Pythium; Pythium_insidiosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; Opalinata; Opalinata_X; Blastocystis-Group; Blastocystis; Blastocystis_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0
Eukaryota; Stramenopiles; Stramenopiles_X; Pirsonia_Clade; Pirsonia_Clade_X; Pirsonia_Clade_XX; Pirsonia_Clade__XXX; Pirsonia_Clade__XXX_sp.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; Pirsonia_Clade; Pirsonia_Clade_X; Pirsonia_Clade_XX; Pirsonia; Pirsonia_guinardiae	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	14	0	2
Eukaryota; Stramenopiles; Stramenopiles_X; Placidideae; Placidideae_X; Placidideae_XX; Placidideae_XXX; Placidideae_XXX_sp.	0	0	0	0	0	0	4	0	0	0	0	0	1	3	0	0	11	0	6	1	7	1	0	0	2	0
Eukaryota; Stramenopiles; Stramenopiles_X; Stramenopiles_X-Group-6; Stramenopiles_X-Group-6_X; Stramenopiles_X-Group-6_XX; Stramenopiles_X-Group-6_XXX; Stramenopiles_X-Group-6_XXX_sp.	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	10	0	9	7	0	1	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; Stramenopiles_X-Group-7; Stramenopiles_X-Group-7_X; Stramenopiles_X-Group-7_XX; Stramenopiles_X-Group-7_XXX; Stramenopiles_X-Group-7_XXX_sp.	0	0	0	0	0	0	0	7	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; Stramenopiles_XX; Stramenopiles_XXX; Stramenopiles_XXXX; Stramenopiles_XXXXX; Stramenopiles_XXXXX_sp.	135	18	17	323	17	10	33	12	63	42	10	13	17	28	152	9	29	94	66	5	53	18	40	14	11	23
No blast hit	15373	10523	28338	27915	15730	16784	34914	37840	44719	30085	8682	7583	32748	18536	42447	9833	42688	42016	41495	12670	56550	48134	46120	31624	44288	66239
																										
Total	44221	26284	63761	72660	36047	39386	80435	54802	145822	87915	21821	33570	81076	39549	90829	27912	65674	95904	133030	24712	124528	106240	106791	60696	101488	190025
