OTU_ID	Mar_19_rep1	Mar_19_rep2	Mar_29_rep1	Mar_29_rep2	Apr_08_rep1	Apr_08_rep2	Apr_11_rep1	Apr_11_rep2	Apr_13_rep1	Apr_13_rep2	Apr_19_rep1	Apr_19_rep2	Apr_24_rep1	Apr_24_rep2	Apr_27_rep1	Apr_27_rep2	Apr_29_rep1	Apr_29_rep2	May_02_rep1	May_02_rep2	May_04_rep1	May_04_rep2	May_07_rep1	May_07_rep2	May_09_rep1	May_09_rep2	May_11_rep1	May_11_rep2	May_15_rep1	May_15_rep2	May_19_rep1	May_19_rep2	May_21_rep1	May_21_rep2	May_24_rep1	May_24_rep2	May_27_rep1	May_27_rep2	May_29_rep1	May_29_rep2	Jun_01_rep1	Jun_01_rep2	Jun_05_rep1	Jun_05_rep2	Jun_07_rep1	Jun_07_rep2	Jun_09_rep1	Jun_09_rep2	Jun_11_rep1	Jun_11_rep2	Jun_15_rep1	Jun_19_rep1	Jun_19_rep2	Jun_22_rep1	Jun_22_rep2	Jun_26_rep1	Jun_26_rep2	Jun_29_rep1	Jun_29_rep2	Jul_03_rep1	Jul_03_rep2	Jul_05_rep1	Jul_05_rep2	Jul_09_rep1	Jul_12_rep1	Jul_12_rep2	Jul_16_rep1	Jul_16_rep2	Jul_19_rep1	Jul_24_rep1	Jul_24_rep2	Jul_27_rep1	Jul_27_rep2	Jul_30_rep1	Jul_30_rep2	Aug_06_rep1	Aug_06_rep2	Aug_09_rep1	Aug_09_rep2	Aug_13_rep1	Aug_13_rep2	Aug_16_rep1	Aug_16_rep2	Aug_20_rep1	Aug_20_rep2	Aug_23_rep1	Aug_23_rep2	Aug_29_rep1	Aug_29_rep2	Aug_31_rep1	Aug_31_rep2	Sep_04_rep1	Sep_04_rep2	Sep_07_rep1	Sep_07_rep2	Sep_12_rep1	Sep_12_rep2	Sep_14_rep1	Sep_14_rep2	Sep_17_rep1	Sep_17_rep2	Sep_20_rep1	Sep_20_rep2	Sep_24_rep1	Sep_24_rep2	Sep_28_rep1	Sep_28_rep2	Oct_01_rep1	Oct_01_rep2	Oct_03_rep1	Oct_03_rep2	Oct_08_rep1	Oct_08_rep2	Oct_10_rep1	Oct_10_rep2	level_0																																																																																																																																																																																																																																
593	0	0	0	0	0	4	28	4	0	0	0	0	0	0	0	10	10	0	6	10	0	0	0	0	25	37	23	34	15	48	236	219	266	241	139	207	20	12	0	0	0	6	9	0	23	0	2	14	24	0	3	6	480	917	0	21	0	0	6	4	0	0	68	27	87	90	9676	104	49	45	127	38	58	24	39	8	277	48	15	363	244	1051	639	2239	372	1675	499	54	193	273	10	148	202	28	71	127	45	33	32	31	24	18	19	55	17	14	33	41	66	22	52	0	0	0	0	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Chaetoceros																																																																																																																																																																																																																																
456	0	0	8	0	0	7	6	0	0	0	5	0	5	0	0	4	0	0	4	0	0	3	6	0	0	14	8	0	0	5	7	6	36	0	0	0	0	3	0	0	0	356	2068	0	5084	0	1934	297	318	7	672	2960	770	42	585	5	0	0	7	550	96	454	0	0	0	0	7	117	60	0	47	4	0	0	0	544	125	0	182	149	0	0	42	0	0	0	539	115	559	52	37	935	0	198	707	323	450	202	566	4	50	0	0	0	15	0	0	0	10	0	0	0	0	0	78	Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Acartia																																																																																																																																																																																																																																
671	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	21	12	9	0	0	10	0	0	0	0	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	11	0	18	0	0	8	0	0	0	0	0	0	0	252	0	0	0	0	16	0	0	21	73	62	271	1395	318	273	271	208	3858	2501	1010	5022	2499	1443	1343	844	60	58	22	45	0	5	9	0	2	0	0	4	0	0	7	0	0	6	11	21	0	0	0	0	Eukaryota;Stramenopiles;Ochrophyta;Raphidophyceae;Raphidophyceae_X;Raphidophyceae_XX;Chattonella																																																																																																																																																																																																																																
204	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	2	6	0	0	0	0	4	12	17	123	103	41	20	97	134	322	101	60	101	17	0	0	18	0	22	0	0	0	2762	2280	1648	186	292	842	1073	9518	59	0	70	239	60	58	85	145	328	157	50	80	72	64	13	0	70	50	23	338	0	0	12	0	6	12	18	32	0	0	0	0	7	0	0	0	8	3	0	0	2	0	0	0	0	4	0	0	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-2;Dino-Group-II-Clade-2_X																																																																																																																																																																																																																																
458	0	0	0	1374	0	0	0	0	0	1608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Centropages																																																																																																																																																																																																																																
192	0	0	13	0	0	0	17	0	6	0	0	0	8	13	0	0	0	0	0	4	3	0	10	0	0	0	0	0	0	0	0	0	39	3	0	8	4	0	15	0	6	4	11	5	52	23	36	101	61	25	9	6	0	1174	0	16	43	25	106	0	3	0	54	80	65	22	75	0	5	119	23	0	0	14	0	0	3	0	0	61	45	287	205	0	0	0	0	0	0	0	0	0	19	0	0	0	63	12	10	25	489	217	980	957	1641	1768	1932	874	672	1693	1282	2978	2123	191	296	Eukaryota;Alveolata;Dinoflagellata;Oxyrrhea;Oxyrrhinales;Oxyrrhinaceae;Oxyrrhis																																																																																																																																																																																																																																
565	0	0	22	39	0	0	23	0	0	0	0	0	0	5	19	20	18	19	133	279	195	132	653	501	320	683	156	104	195	381	590	490	951	1175	922	2463	783	782	238	151	138	131	198	153	1055	1580	1443	910	441	400	151	512	212	128	153	9	0	0	6	0	0	22	20	0	9	0	9	0	0	0	0	0	0	3	0	0	11	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	5	0	0	0	0	Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa-lineage_X																																																																																																																																																																																																																																
726	19	307	1594	1062	30	424	1616	829	300	321	406	550	184	372	276	474	165	199	277	294	133	99	213	190	171	208	124	56	46	60	24	46	22	13	10	18	9	5	7	0	55	102	135	112	197	183	175	119	246	242	630	739	381	753	496	157	55	11	0	13	0	34	858	1184	93	125	466	11	23	0	15	12	27	145	343	8	0	45	43	50	32	47	46	17	15	19	87	0	0	0	0	0	0	0	0	0	0	175	172	0	5	0	0	0	0	0	0	0	0	0	0	10	0	0	0	Eukaryota;Stramenopiles;Stramenopiles_X;MAST;MAST-6;MAST-6_X;MAST-6_XX																																																																																																																																																																																																																																
732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	18	36	41	16	76	8	7	3	0	0	3	71	29	212	186	393	274	2846	2169	3676	4007	1405	486	194	356	210	66	359	158	69	161	0	0	0	0	167	7	7	24	78	30	14	0	21	0	25	15	36	94	90	10	0	0	10	9	0	0	0	0	0	0	0	10	0	11	0	0	3	8	7	18	25	142	124	258	433	119	13	25	149	0	10	0	0	Eukaryota;Stramenopiles;Stramenopiles_X;MOCH;MOCH-5;MOCH-5_X;MOCH-5_XX																																																																																																																																																																																																																																
645	0	18	0	0	0	0	62	62	21	0	32	34	171	438	166	186	90	67	29	32	97	61	1282	861	1798	3058	641	251	111	134	5	0	38	0	0	0	3	2	13	0	6	0	15	0	109	80	267	176	632	742	46	127	46	104	77	1030	460	108	212	57	0	182	368	516	636	968	55	0	0	19	16	0	0	0	0	6	0	0	21	15	12	252	130	0	21	15	77	8	0	28	7	69	199	102	162	14	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-F;Paraphysomonas																																																																																																																																																																																																																																
116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	3	77	0	206	100	3280	3675	508	487	81	95	3834	691	293	486	1254	611	263	11	469	559	417	45	81	0	0	36	24	18	14	0	27	0	15	0	13	0	14	14	25	0	0	0	5	59	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae_K;Strombidium_K																																																																																																																																																																																																																																
329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	75	106	118	52	0	402	206	212	577	1019	418	146	228	966	762	321	316	613	643	691	885	102	99	202	244	161	142	349	270	405	371	177	233	114	139	364	282	161	954	331	112	200	17	0	52	63	42	38	40	1287	16	0	50	56	110	77	174	449	36	53	15	12	0	0	15	12	60	40	18	77	19	29	17	0	23	45	29	26	17	45	11	11	31	22	22	27	46	25	23	26	14	29	15	19	30	14	0	0	Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptophyceae_X;Cryptomonadales;Hemiselmis																																																																																																																																																																																																																																
148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438	420	329	1136	1910	1783	507	8007	34	0	195	351	102	166	65	256	13	142	8	90	44	12	6	44	91	109	93	109	130	126	221	59	11	0	27	5	25	38	0	38	0	7	9	0	0	0	0	0	0	0	0	19	0	0	0	0	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Gonyaulax																																																																																																																																																																																																																																
347	0	24	47	10	3	20	136	72	32	59	66	40	49	94	27	90	43	56	256	309	101	37	193	105	159	243	76	39	8	16	154	146	234	151	319	347	217	240	249	124	528	435	193	102	354	662	993	711	827	858	182	474	372	248	431	484	280	42	134	45	47	43	251	323	492	784	432	27	26	60	49	67	116	24	68	11	0	0	10	18	0	6	0	0	0	25	156	74	83	34	0	0	0	137	236	8	6	27	23	0	7	0	0	37	10	0	14	33	40	57	42	24	0	21	15	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina																																																																																																																																																																																																																																
562	0	23	300	154	12	69	416	189	132	146	510	631	592	1034	347	592	591	474	624	865	530	290	793	673	223	299	645	314	359	580	323	257	152	187	198	336	12	23	0	0	46	37	135	56	27	31	0	0	26	16	0	36	30	9	52	37	10	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Cryothecomonas-lineage;Cryothecomonas																																																																																																																																																																																																																																
67	0	0	0	0	0	10	0	0	0	24	5	0	0	0	0	0	5	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	2	2	7	0	0	0	0	0	0	30	7	0	0	0	0	30	0	13	0	18	0	0	0	9	99	0	263	265	9831	151	23	35	85	0	17	1054	18	0	91	44	37	238	150	150	139	26	26	12	9	9	30	62	0	14	18	0	7	0	101	39	0	0	316	21	146	0	149	62	0	0	0	0	0	0	18	0	0	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_2;Scuticociliatia_2_X;Cyclidium_3																																																																																																																																																																																																																																
261	11	521	26	17	0	43	243	182	131	140	1471	2002	331	604	774	1375	109	130	498	602	278	199	598	423	336	586	333	166	0	0	23	32	29	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	31	13	0	30	39	256	19	15	14	14	45	56	83	128	18	164	88	44	25	11	11	0	14	6	26	144	0	9	0	0	0	16	0	12	9	16	25	36	16	21	0	17	38	0	10	16	3	0	14	14	0	0	0	0	Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Mantoniella																																																																																																																																																																																																																																
276	0	0	22	4	0	0	0	0	7	0	0	7	0	0	6	0	61	31	17	11	0	9	0	0	0	18	47	7	0	17	213	103	93	96	68	68	200	283	33	85	34	142	29	16	41	57	291	107	114	78	133	66	209	165	1006	1118	569	433	611	94	95	96	1773	1277	627	671	1047	19	0	0	84	43	57	0	51	24	114	70	105	44	28	57	36	24	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	68	17	14	17	93	111	30	12	50	33	18	17	Eukaryota;Archaeplastida;Chlorophyta;Pyramimonadales;Pyramimonadales_X;Pyramimonadales_XX;Pyramimonas																																																																																																																																																																																																																																
708	0	7	55	59	27	320	2355	1236	745	762	949	1127	648	1106	699	1330	473	385	181	219	92	71	88	73	52	63	14	0	0	0	10	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	7	21	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Stramenopiles;Stramenopiles_X;MAST;MAST-1;MAST-1C;MAST-1C_X																																																																																																																																																																																																																																
125	0	0	182	81	0	10	0	0	16	0	106	0	30	0	0	84	0	403	52	84	116	0	290	157	44	229	57	0	24	99	449	210	88	76	141	224	39	0	0	0	0	0	141	23	232	818	1876	1035	878	360	195	141	122	17	2264	281	150	49	734	0	0	0	0	0	110	0	200	0	0	60	64	16	0	0	22	0	0	0	14	5	0	0	0	0	0	0	0	31	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae;Strombidium																																																																																																																																																																																																																																
170	0	72	268	305	0	85	74	0	0	0	0	17	0	0	0	0	445	292	123	143	46	0	97	56	29	102	243	89	27	38	181	77	84	96	43	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	19	0	0	62	679	865	1218	698	4964	17	47	106	69	0	36	23	89	203	87	66	252	114	134	38	0	26	0	30	81	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Heterocapsaceae;Heterocapsa																																																																																																																																																																																																																																
684	0	0	8	0	0	0	34	4	0	0	0	0	0	0	8	0	7	0	6	5	0	0	4	0	0	3	0	0	0	0	38	0	0	0	8	4	15	11	27	30	347	433	149	100	10	35	16	3	15	0	0	40	111	71	73	854	424	119	440	1671	1544	1356	56	166	13	6	560	104	40	27	98	7	6	0	0	0	0	0	0	0	0	0	0	5	0	12	29	49	71	144	16	294	764	418	639	144	24	0	0	0	5	0	0	10	0	15	0	37	35	17	44	10	0	0	0	Eukaryota;Stramenopiles;Stramenopiles_X;Bicoecea;Bicoecales;Bicoecaceae;Bicosoeca																																																																																																																																																																																																																																
91	0	0	7	0	0	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	31	0	89	44	287	254	867	1488	1773	1498	332	367	181	172	108	188	0	272	323	28	298	5	0	0	0	83	0	0	0	0	0	0	0	0	0	0	135	0	131	0	0	7	0	0	0	0	0	0	0	0	0	9	0	13	39	12	18	0	0	214	51	0	0	65	24	0	0	33	50	924	877	0	0	0	0	0	0	0	23	218	206	0	19	4	0	23	18	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae_A;Rimostrombidium_A																																																																																																																																																																																																																																
10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	46	89	139	497	552	201	311	285	642	798	490	420	567	75	74	143	57	62	114	92	176	88	4047	1474	37	72	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Apicomplexa;Apicomplexa_X;Colpodellidae;Colpodellidae_X;Colpodella																																																																																																																																																																																																																																
647	0	0	4	10	0	20	96	47	0	0	53	75	28	40	22	47	188	114	110	103	93	61	763	547	40	39	47	12	59	90	150	148	91	57	163	221	62	38	0	0	4	7	125	87	765	996	1448	955	29	20	13	0	2	3	9	180	112	195	623	14	21	0	0	7	128	192	961	8	0	0	0	0	0	22	37	0	0	0	11	0	0	16	10	0	0	0	0	0	0	0	0	0	0	72	99	0	0	0	0	0	0	152	190	147	34	0	0	0	0	4	0	48	50	22	29	Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-H;Chrysophyceae_Clade-H_X																																																																																																																																																																																																																																
572	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	9	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	3	19	12	13	56	332	320	73	66	70	29	356	223	439	559	203	166	571	542	198	821	167	83	391	1030	290	118	781	196	100	89	452	408	460	923	133	0	0	0	9	0	0	0	0	0	0	0	0	10	26	0	0	11	0	4	35	16	0	7	0	32	69	28	72	140	111	43	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ebriida;TAGIRI1-lineage;TAGIRI1-lineage_X																																																																																																																																																																																																																																
637	0	0	22	47	0	36	348	204	29	0	72	104	157	297	153	199	373	282	133	168	101	73	521	354	34	67	40	18	12	22	21	35	9	13	9	20	0	23	10	8	26	27	11	0	38	69	216	16	344	450	287	1083	726	159	309	827	619	55	200	11	9	0	0	0	0	0	21	0	0	0	6	0	31	0	0	30	16	0	0	0	0	0	6	0	6	0	10	0	0	0	0	0	0	0	5	0	0	0	0	0	0	4	0	4	0	3	0	34	70	17	20	0	0	0	0	Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-C;Chrysophyceae_Clade-C_X																																																																																																																																																																																																																																
564	4	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	19	9	0	0	0	0	3	0	0	6	0	8	0	0	16	5	0	0	13	44	104	83	36	102	0	0	35	23	42	619	277	104	643	212	102	0	26	27	0	63	2300	1779	722	1675	167	8	0	0	0	0	0	8	0	19	0	0	13	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa																																																																																																																																																																																																																																
176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	13	0	28	0	11	17	31	207	260	428	668	508	596	89	53	208	160	266	221	149	98	81	143	219	134	132	167	76	60	120	101	224	102	46	81	268	96	82	32	0	0	0	0	2033	0	0	0	0	0	0	16	0	0	0	0	0	63	77	130	110	72	45	129	13	0	34	0	0	33	228	0	18	14	10	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Thoracosphaeraceae;Luciella																																																																																																																																																																																																																																
199	0	0	0	2	0	14	21	0	0	11	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	5	0	0	0	7	0	164	191	394	415	170	172	42	66	173	238	455	287	629	890	764	503	140	254	42	5	106	89	40	96	66	28	212	18	17	59	190	56	487	617	267	0	0	0	0	0	0	0	0	0	10	0	7	43	52	42	24	4	11	0	14	0	4	0	0	0	10	19	14	0	0	9	7	0	0	0	0	0	0	0	0	0	0	0	0	29	18	31	11	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X																																																																																																																																																																																																																																
257	0	59	101	170	22	162	247	132	76	106	140	118	21	25	0	0	72	59	250	191	160	103	259	236	142	184	474	176	102	170	175	171	252	224	236	358	90	109	0	0	0	0	0	0	10	15	16	0	5	0	0	0	747	706	9	0	0	9	16	0	0	0	0	16	0	34	846	27	46	17	23	0	22	13	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Bathycoccaceae;Bathycoccus																																																																																																																																																																																																																																
675	0	2	0	22	28	71	851	124	61	626	260	277	110	283	288	234	151	135	227	301	125	90	266	200	98	251	197	88	49	115	262	246	163	214	100	179	133	116	77	47	75	66	39	35	47	108	64	19	62	66	18	7	25	45	5	4	0	0	0	0	0	0	0	0	0	0	73	0	0	2	0	0	0	0	0	0	11	0	0	14	0	5	0	11	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	Eukaryota;Stramenopiles;Ochrophyta;Xanthophyceae;Xanthophyceae_X;Xanthophyceae_XX;__																																																																																																																																																																																																																																
748	0	0	0	0	0	0	10	0	0	0	0	5	0	0	0	4	6	0	0	0	0	0	251	119	124	266	391	111	49	82	384	428	41	26	124	151	330	342	40	32	0	0	9	0	9	0	7	4	14	15	0	41	3001	1215	0	0	0	0	0	0	0	20	40	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Stramenopiles;Stramenopiles_X;Pirsonia_Clade;Pirsonia_Clade_X;Pirsonia_Clade_XX;Pirsonia_Clade__XXX																																																																																																																																																																																																																																
575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	15	2	102	83	134	182	27	20	0	8	50	51	205	173	279	438	596	623	200	192	310	608	254	160	10	0	10	5	0	0	0	37	20	42	80	273	139	16	65	5	0	45	917	938	97	114	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Filosa-Thecofilosea_X;Mataza-lineage;Mataza-lineage_X																																																																																																																																																																																																																																
156	0	0	248	345	178	3444	2081	113	110	916	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Balechina																																																																																																																																																																																																																																
582	0	0	0	0	0	0	0	0	0	0	0	5	0	0	6	0	20	0	0	0	7	0	13	2	0	0	0	0	0	0	0	0	12	0	0	0	0	4	0	0	2	0	0	3	10	4	0	0	18	19	6	23	83	19	76	102	40	0	0	0	0	5	2	0	5	30	203	8	0	4	23	0	0	12	0	0	0	0	0	0	74	82	35	26	139	85	64	115	331	1362	32	598	1250	405	921	318	265	18	19	4	24	21	34	72	35	37	61	58	51	64	42	35	15	0	0	Eukaryota;Stramenopiles;__;__;__;__;__																																																																																																																																																																																																																																
739	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	6	7	0	9	0	0	2	0	0	0	0	0	0	30	24	11	61	0	3	11	28	0	0	0	5	6	0	0	0	8	0	24	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	110	66	153	187	395	837	985	222	1002	2034	238	329	38	27	27	24	3	7	0	0	13	26	32	29	23	13	14	148	49	20	25	8	Eukaryota;Stramenopiles;Stramenopiles_X;Oomycota;Oomycota_X;Peronosporales;__																																																																																																																																																																																																																																
369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	5	11	0	30	361	266	29	88	52	30	43	558	694	969	1277	1511	34	0	0	12	0	0	0	0	0	20	57	0	0	0	48	15	10	60	13	43	116	110	122	45	27	116	16	23	39	16	11	15	21	33	36	51	109	25	11	3	4	13	0	6	42	14	0	0	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Acanthoecida;__;__																																																																																																																																																																																																																																
94	14	992	632	2157	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	34	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3074	45	182	59	46	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae_I;Pelagostrobilidium																																																																																																																																																																																																																																
